timestep,orig_value,dt_object,score_AnDePeDPro_ec2_network_in,score_bayesChangePt_ec2_network_in,score_contextOSE_ec2_network_in,score_earthgeckoSkyline_ec2_network_in,score_knncad_ec2_network_in,score_relativeEntropy_ec2_network_in,score_windowedGaussian_ec2_network_in,detector_votes,is_detector_anomaly,expected_pattern,pattern_deviation,is_pattern_anomaly,is_final_anomaly,is_ground_truth
2014-04-17 16:59:00,228909.0,2014-04-17 16:59:00,0.0,0.0,0.5,0.0,0.9794801641586868,0.0,0.638635196196999,0,0,220090.0,8819.0,0,0,False
2014-04-17 17:04:00,260934.0,2014-04-17 17:04:00,0.0,0.7333333333333334,0.5,0.0,0.9767441860465116,0.0,0.6118781916809077,0,0,220217.0,40717.0,0,0,False
2014-04-17 17:09:00,602013.0,2014-04-17 17:09:00,0.0,0.0,0.5,0.0,0.9863201094391244,0.0,0.6797207668123382,0,0,220318.5,381694.5,0,0,False
2014-04-17 17:14:00,224751.0,2014-04-17 17:14:00,0.0,0.0,0.5,0.0,0.9835841313269492,0.0,0.6421079369690583,0,0,220318.5,4432.5,0,0,False
2014-04-17 17:19:00,221389.0,2014-04-17 17:19:00,0.0,0.0,0.5,0.0,0.9616963064295484,0.0,0.6448346859995293,0,0,220318.5,1070.5,0,0,False
2014-04-17 17:24:00,233174.0,2014-04-17 17:24:00,0.0,0.0,0.5,0.0,0.975376196990424,0.0,0.6350848787217788,0,0,220365.5,12808.5,0,0,False
2014-04-17 17:29:00,219319.0,2014-04-17 17:29:00,0.0,0.8,0.5,0.0,0.9644322845417236,0.0,0.6464660369699932,0,0,220318.5,999.5,0,0,False
2014-04-17 17:34:00,228634.0,2014-04-17 17:34:00,0.0,0.0,0.5,0.0,0.9822161422708618,0.0,0.6387684603999759,0,0,220217.0,8417.0,0,0,False
2014-04-17 17:39:00,220656.0,2014-04-17 17:39:00,0.0,0.0,0.5,0.0,0.9439124487004104,0.0,0.6453018736460113,0,0,220318.5,337.5,0,0,False
2014-04-17 17:44:00,484722.0,2014-04-17 17:44:00,0.0,0.0,0.5,0.0,0.9261285909712722,0.0,0.5830465064740723,0,0,220318.5,264403.5,0,0,False
2014-04-17 17:49:00,238032.0,2014-04-17 17:49:00,0.0,0.0,0.5,0.0,0.9233926128590972,0.0,0.6309700419983545,0,0,220217.0,17815.0,0,0,False
2014-04-17 17:54:00,223131.0,2014-04-17 17:54:00,0.0,0.0,0.5,0.0,0.9274965800273598,0.0,0.6432689819549421,0,0,220090.0,3041.0,0,0,False
2014-04-17 17:59:00,217405.0,2014-04-17 17:59:00,0.0,0.0,0.5,0.0,0.920656634746922,0.0,0.6479346775317647,0,0,220217.0,2812.0,0,0,False
2014-04-17 18:04:00,232283.0,2014-04-17 18:04:00,0.0,0.0,0.5,0.0,0.9261285909712722,0.0,0.6356370337579631,0,0,220217.0,12066.0,0,0,False
2014-04-17 18:09:00,524693.0,2014-04-17 18:09:00,0.0,0.0,0.5,0.0,0.9192886456908343,0.0,0.6174052986399214,0,0,220217.0,304476.0,0,0,False
2014-04-17 18:14:00,214080.0,2014-04-17 18:14:00,0.0,0.0,0.5,0.0,0.9220246238030096,0.0,0.6506678638378981,0,0,220090.0,6010.0,0,0,False
2014-04-17 18:19:00,232978.0,2014-04-17 18:19:00,0.0,0.0,0.5,0.0,0.719562243502052,0.0,0.6350642274291934,0,0,220061.5,12916.5,0,0,False
2014-04-17 18:24:00,215185.0,2014-04-17 18:24:00,0.0,0.0,0.5,0.0,0.7291381668946648,0.0,0.6496982143027872,0,0,220061.5,4876.5,0,0,False
2014-04-17 18:29:00,224444.0,2014-04-17 18:29:00,0.0,0.0,0.5,0.0,0.7236662106703147,0.0,0.6420540614075444,0,0,220061.5,4382.5,0,0,False
2014-04-17 18:34:00,230059.0,2014-04-17 18:34:00,0.0,0.0,0.5,0.0,0.7305061559507524,0.0,0.6373772169417036,0,0,220061.5,9997.5,0,0,False
2014-04-17 18:39:00,221284.0,2014-04-17 18:39:00,0.0,0.0,0.5,0.0,0.7140902872777017,0.0,0.6445916914268275,0,0,220061.5,1222.5,0,0,False
2014-04-17 18:44:00,543313.0,2014-04-17 18:44:00,0.0,0.0,0.5,0.0,0.7127222982216143,0.0,0.6334811734353031,0,0,219970.5,323342.5,0,0,False
2014-04-17 18:49:00,219987.0,2014-04-17 18:49:00,0.0,0.0,0.5,0.0,0.7086183310533516,0.0,0.6457078514221354,0,0,219970.5,16.5,0,0,False
2014-04-17 18:54:00,237429.0,2014-04-17 18:54:00,0.0,0.0,0.5,0.0,0.7099863201094391,0.0,0.6312242093047808,0,0,219933.0,17496.0,0,0,False
2014-04-17 18:59:00,227474.0,2014-04-17 18:59:00,0.0,0.0,0.5,0.0,0.7058823529411765,0.0,0.6394652839977137,0,0,219878.5,7595.5,0,0,False
2014-04-17 19:04:00,234078.0,2014-04-17 19:04:00,0.0,0.0,0.5,0.0,0.7086183310533516,0.0,0.6339496352698899,0,0,219933.0,14145.0,0,0,False
2014-04-17 19:09:00,625793.0,2014-04-17 19:09:00,0.0,0.0,0.5,0.0,0.7086183310533516,0.0,0.6999910463167788,0,0,219933.0,405860.0,0,0,False
2014-04-17 19:14:00,227170.0,2014-04-17 19:14:00,0.0,0.0,0.5,0.0,0.719562243502052,0.0,0.6397616566731256,0,0,219933.0,7237.0,0,0,False
2014-04-17 19:19:00,220482.0,2014-04-17 19:19:00,0.0,0.0,0.5,0.0,0.7140902872777017,0.0,0.6452521765591003,0,0,219933.0,549.0,0,0,False
2014-04-17 19:24:00,235699.0,2014-04-17 19:24:00,0.0,0.0,0.5,0.0,0.7264021887824897,0.0,0.6326028031005307,0,0,219878.5,15820.5,0,0,False
2014-04-17 19:29:00,226656.0,2014-04-17 19:29:00,0.0,0.0,0.5,0.0,0.7086183310533516,0.0,0.640087351325685,0,0,219933.0,6723.0,0,0,False
2014-04-17 19:34:00,213664.0,2014-04-17 19:34:00,0.0,0.0,0.5,0.0,0.7236662106703147,0.0,0.650759752242563,0,0,219970.5,6306.5,0,0,False
2014-04-17 19:39:00,227011.0,2014-04-17 19:39:00,0.0,0.0,0.5,0.0,0.6839945280437757,0.0,0.6397203754172749,0,0,219970.5,7040.5,0,0,False
2014-04-17 19:44:00,920637.0,2014-04-17 19:44:00,0.0,0.9714285714285714,0.5,0.0,0.7209302325581395,0.0,0.8807950715800328,0,0,219970.5,700666.5,0,0,False
2014-04-17 19:49:00,239921.0,2014-04-17 19:49:00,0.0,0.0,0.5,0.0,0.7305061559507524,0.0,0.6291177089334664,0,0,219970.5,19950.5,0,0,False
2014-04-17 19:54:00,229576.0,2014-04-17 19:54:00,0.0,0.0,0.5,0.0,0.7332421340629275,0.0,0.6377144446336801,0,0,219970.5,9605.5,0,0,False
2014-04-17 19:59:00,237654.0,2014-04-17 19:59:00,0.0,0.0,0.5,0.0,0.7332421340629275,0.0,0.6309489200456058,0,0,219970.5,17683.5,0,0,False
2014-04-17 20:04:00,226250.0,2014-04-17 20:04:00,0.0,0.0,0.5,0.0,0.7332421340629275,0.0,0.6404123484136683,0,0,219970.5,6279.5,0,0,False
2014-04-17 20:09:00,799628.0,2014-04-17 20:09:00,0.0,0.85,0.5,0.0,0.746922024623803,0.0,0.8190155860951467,0,0,219933.0,579695.0,0,0,False
2014-04-17 20:14:00,227647.0,2014-04-17 20:14:00,0.0,0.0,0.5,0.0,0.7428180574555403,0.0,0.6393761259653177,0,0,219970.5,7676.5,0,0,False
2014-04-17 20:19:00,228812.0,2014-04-17 20:19:00,0.0,0.0,0.5,0.0,0.7387140902872777,0.0,0.6383752872434774,0,0,219970.5,8841.5,0,0,False
2014-04-17 20:24:00,229508.0,2014-04-17 20:24:00,0.0,0.0,0.5,0.0,0.7414500683994528,0.0,0.6377636681613085,0,0,220061.5,9446.5,0,0,False
2014-04-17 20:29:00,223668.0,2014-04-17 20:29:00,0.0,0.0,0.5,0.0,0.7346101231190151,0.0,0.64257649246274,0,0,220061.5,3606.5,0,0,False
2014-04-17 20:34:00,235206.0,2014-04-17 20:34:00,0.0,0.0,0.5,0.0,0.7387140902872777,0.0,0.6329451659255946,0,0,220061.5,15144.5,0,0,False
2014-04-17 20:39:00,206290.0,2014-04-17 20:39:00,0.0,0.8695652173913043,0.5,0.0,0.7318741450068399,0.0,0.6568005925623882,0,0,220061.5,13771.5,0,0,False
2014-04-17 20:44:00,501082.0,2014-04-17 20:44:00,0.0,0.0,0.5,0.0,0.7482900136798906,0.0,0.5989554380778046,0,0,219970.5,281111.5,0,0,False
2014-04-17 20:49:00,235969.0,2014-04-17 20:49:00,0.0,0.0,0.5,0.0,0.7482900136798906,0.0,0.6323002034714795,0,0,219970.5,15998.5,0,0,False
2014-04-17 20:54:00,229802.0,2014-04-17 20:54:00,0.0,0.0,0.5,0.0,0.746922024623803,0.0,0.637416475338191,0,0,219970.5,9831.5,0,0,False
2014-04-17 20:59:00,230381.0,2014-04-17 20:59:00,0.0,0.0,0.5,0.0,0.7482900136798906,0.0,0.6369014074250525,0,0,219970.5,10410.5,0,0,False
2014-04-17 21:04:00,225571.0,2014-04-17 21:04:00,0.0,0.0,0.5,0.0,0.746922024623803,0.0,0.6408702826880993,0,0,219933.0,5638.0,0,0,False
2014-04-17 21:09:00,713233.0,2014-04-17 21:09:00,0.0,0.0,0.5,0.0,0.7414500683994528,0.0,0.7650763019388056,0,0,219933.0,493300.0,0,0,False
2014-04-17 21:14:00,218863.0,2014-04-17 21:14:00,0.0,0.0,0.5,0.0,0.7441860465116279,0.0,0.6465256736411094,0,0,219933.0,1070.0,0,0,False
2014-04-17 21:19:00,240598.0,2014-04-17 21:19:00,0.0,0.0,0.5,0.0,0.667578659370725,0.0,0.6283780123690419,0,0,219933.0,20665.0,0,0,False
2014-04-17 21:24:00,217460.0,2014-04-17 21:24:00,0.0,0.0,0.5,0.0,0.66484268125855,0.0,0.6476229697231336,0,0,219933.0,2473.0,0,0,False
2014-04-17 21:29:00,235892.0,2014-04-17 21:29:00,0.0,0.0,0.5,0.0,0.667578659370725,0.0,0.6322572889965152,0,0,219970.5,15921.5,0,0,False
2014-04-17 21:34:00,210112.0,2014-04-17 21:34:00,0.0,0.0,0.5,0.0,0.6634746922024624,0.0,0.6536079702731703,0,0,219970.5,9858.5,0,0,False
2014-04-17 21:39:00,234472.0,2014-04-17 21:39:00,0.0,0.0,0.5,0.0,0.6634746922024624,0.0,0.63337366061475,0,0,219970.5,14501.5,0,0,False
2014-04-17 21:44:00,828152.0,2014-04-17 21:44:00,0.0,0.0,0.5,0.0,0.6935704514363885,0.0,0.8364318443941356,0,0,219970.5,608181.5,0,0,False
2014-04-17 21:49:00,228027.0,2014-04-17 21:49:00,0.0,0.0,0.5,0.0,0.7058823529411765,0.0,0.6388882883168232,0,0,219970.5,8056.5,0,0,False
2014-04-17 21:54:00,232528.0,2014-04-17 21:54:00,0.0,0.0,0.5,0.0,0.7058823529411765,0.0,0.6350981043759313,0,0,219970.5,12557.5,0,0,False
2014-04-17 21:59:00,222600.0,2014-04-17 21:59:00,0.0,0.0,0.5,0.0,0.7086183310533516,0.0,0.6433377188759221,0,0,219933.0,2667.0,0,0,False
2014-04-17 22:04:00,219628.0,2014-04-17 22:04:00,0.0,0.0,0.5,0.0,0.7058823529411765,0.0,0.6457674149918393,0,0,219933.0,305.0,0,0,False
2014-04-17 22:09:00,815393.0,2014-04-17 22:09:00,0.0,0.0,0.5,0.0,0.7209302325581395,0.0,0.8295667761415513,0,0,219933.0,595460.0,0,0,False
2014-04-17 22:14:00,232129.0,2014-04-17 22:14:00,0.0,0.0,0.5,0.0,0.7086183310533516,0.0,0.635486474794875,0,0,219933.0,12196.0,0,0,False
2014-04-17 22:19:00,229271.0,2014-04-17 22:19:00,0.0,0.0,0.5,0.0,0.7127222982216143,0.0,0.6378428642345251,0,0,219933.0,9338.0,0,0,False
2014-04-17 22:24:00,244901.0,2014-04-17 22:24:00,0.0,0.0,0.5,0.0,0.7168262653898769,0.0,0.6246826637061977,0,0,219970.5,24930.5,0,0,False
2014-04-17 22:29:00,217817.0,2014-04-17 22:29:00,0.0,0.0,0.5,0.0,0.7031463748290013,0.0,0.6473055462078885,0,0,219970.5,2153.5,0,0,False
2014-04-17 22:34:00,243250.0,2014-04-17 22:34:00,0.0,0.0,0.5,0.0,0.7058823529411765,0.0,0.6498701930149151,0,0,219970.5,23279.5,0,0,False
2014-04-17 22:39:00,234655.0,2014-04-17 22:39:00,0.0,0.9142857142857144,0.5,0.0,0.7045143638850889,0.0,0.6570501763873077,0,0,219970.5,14684.5,0,0,False
2014-04-17 22:44:00,902288.0,2014-04-17 22:44:00,0.0,0.0,0.5,0.0,0.7209302325581395,0.0,0.8675170058799087,0,0,219970.5,682317.5,0,0,False
2014-04-17 22:49:00,236481.0,2014-04-17 22:49:00,0.0,0.0,0.5,0.0,0.7168262653898769,0.0,0.6556553425107748,0,0,219970.5,16510.5,0,0,False
2014-04-17 22:54:00,233504.0,2014-04-17 22:54:00,0.0,0.0,0.5,0.0,0.7305061559507524,0.0,0.6581088082048208,0,0,219937.5,13566.5,0,0,False
2014-04-17 22:59:00,229953.0,2014-04-17 22:59:00,0.0,0.0,0.5,0.0,0.7373461012311902,0.0,0.6610335448030659,0,0,219937.5,10015.5,0,0,False
2014-04-17 23:04:00,229542.0,2014-04-17 23:04:00,0.0,0.0,0.5,0.0,0.7346101231190151,0.0,0.6613369965223808,0,0,219916.5,9625.5,0,0,False
2014-04-17 23:09:00,595668.0,2014-04-17 23:09:00,0.0,0.0,0.5,0.0,0.719562243502052,0.0,0.661877747345808,0,0,219937.5,375730.5,0,0,False
2014-04-17 23:14:00,214677.0,2014-04-17 23:14:00,0.0,0.0,0.5,0.0,0.7387140902872777,0.0,0.6736867425227989,0,0,219937.5,5260.5,0,0,False
2014-04-17 23:19:00,236918.0,2014-04-17 23:19:00,0.0,0.0,0.5,0.0,0.7400820793433652,0.0,0.6551792985360353,0,0,219970.5,16947.5,0,0,False
2014-04-17 23:24:00,222517.0,2014-04-17 23:24:00,0.0,0.0,0.5,0.0,0.7373461012311902,0.0,0.6671463296105838,0,0,219970.5,2546.5,0,0,False
2014-04-17 23:29:00,227402.0,2014-04-17 23:29:00,0.0,0.0,0.5,0.0,0.7346101231190151,0.0,0.6630512526411981,0,0,219970.5,7431.5,0,0,False
2014-04-17 23:34:00,232904.0,2014-04-17 23:34:00,0.0,0.9382716049382716,0.5,0.0,0.7373461012311902,0.0,0.6584214771665591,0,0,219970.5,12933.5,0,0,False
2014-04-17 23:39:00,234651.0,2014-04-17 23:39:00,0.0,0.0,0.5,0.0,0.7181942544459644,0.0,0.6569206038201364,0,0,219937.5,14713.5,0,0,False
2014-04-17 23:44:00,467170.0,2014-04-17 23:44:00,0.0,0.0,0.5,0.0,0.7086183310533516,0.0,0.5501728295942689,0,0,219937.5,247232.5,0,0,False
2014-04-17 23:49:00,228287.0,2014-04-17 23:49:00,0.0,0.0,0.5,0.0,0.707250341997264,0.0,0.6622543074266711,0,0,219970.5,8316.5,0,0,False
2014-04-17 23:54:00,219294.0,2014-04-17 23:54:00,0.0,0.0,0.5,0.0,0.7250341997264022,0.0,0.6696785343249665,0,0,219970.5,676.5,0,0,False
2014-04-17 23:59:00,223779.0,2014-04-17 23:59:00,0.0,0.0,0.5,0.0,0.7168262653898769,0.0,0.6659225597052094,0,0,219937.5,3841.5,0,0,False
2014-04-18 00:04:00,240034.0,2014-04-18 00:04:00,0.0,0.0,0.5,0.0,0.7181942544459644,0.0,0.6522815740413923,0,0,219937.5,20096.5,0,0,False
2014-04-18 00:09:00,698624.0,2014-04-18 00:09:00,0.0,0.0,0.5,0.0,0.7346101231190151,0.0,0.743773204326383,0,0,219937.5,478686.5,0,0,False
2014-04-18 00:14:00,236498.0,2014-04-18 00:14:00,0.0,0.0,0.5,0.0,0.7373461012311902,0.0,0.6553450931929963,0,0,219937.5,16560.5,0,0,False
2014-04-18 00:19:00,219254.0,2014-04-18 00:19:00,0.0,0.0,0.5,0.0,0.615595075239398,0.0,0.6696876121362542,0,0,219937.5,683.5,0,0,False
2014-04-18 00:24:00,229208.0,2014-04-18 00:24:00,0.0,0.0,0.5,0.0,0.612859097127223,0.0,0.6613729948887996,0,0,219937.5,9270.5,0,0,False
2014-04-18 00:29:00,229769.0,2014-04-18 00:29:00,0.0,0.0,0.5,0.0,0.612859097127223,0.0,0.6608655085871866,0,0,219937.5,9831.5,0,0,False
2014-04-18 00:34:00,222184.0,2014-04-18 00:34:00,0.0,0.946236559139785,0.5,0.0,0.6101231190150479,0.0,0.6671449512400707,0,0,219937.5,2246.5,0,0,False
2014-04-18 00:39:00,215326.0,2014-04-18 00:39:00,0.0,0.0,0.5,0.0,0.6114911080711354,0.0,0.6727778104121934,0,0,219937.5,4611.5,0,0,False
2014-04-18 00:44:00,907772.0,2014-04-18 00:44:00,0.0,0.8333333333333334,0.5,0.0,0.7318741450068399,0.0,0.8716917566451923,0,0,219937.5,687834.5,0,0,False
2014-04-18 00:49:00,233315.0,2014-04-18 00:49:00,0.0,0.0,0.5,0.0,0.7482900136798906,0.0,0.6579408332799384,0,0,219937.5,13377.5,0,0,False
2014-04-18 00:54:00,199692.0,2014-04-18 00:54:00,0.0,0.0,0.5,0.0,0.7482900136798906,0.0,0.6856539829743027,0,0,219916.5,20224.5,0,0,False
2014-04-18 00:59:00,214226.0,2014-04-18 00:59:00,0.0,0.0,0.5,0.0,0.7482900136798906,0.0,0.6737266323843705,0,0,219937.5,5711.5,0,0,False
2014-04-18 01:04:00,209448.0,2014-04-18 01:04:00,0.0,0.9595959595959596,0.5,0.0,0.7455540355677155,0.0,0.677611619879433,0,0,219937.5,10489.5,0,0,False
2014-04-18 01:09:00,235554.0,2014-04-18 01:09:00,0.0,0.0,0.5,0.0,0.7496580027359782,0.0,0.6558755994567222,0,0,219916.5,15637.5,0,0,False
2014-04-18 01:14:00,189865.0,2014-04-18 01:14:00,0.0,0.0,0.5,0.0,0.7523939808481532,0.0,0.6921572673761355,0,0,219916.5,30051.5,0,0,False
2014-04-18 01:19:00,229776.0,2014-04-18 01:19:00,0.0,0.0,0.5,0.0,0.7455540355677155,0.0,0.6593444345108753,0,0,219937.5,9838.5,0,0,False
2014-04-18 01:24:00,202370.0,2014-04-18 01:24:00,0.0,0.0,0.5,0.0,0.746922024623803,0.0,0.6819586139648134,0,0,219937.5,17567.5,0,0,False
2014-04-18 01:29:00,214318.0,2014-04-18 01:29:00,0.0,0.0,0.5,0.0,0.7441860465116279,0.0,0.6721135990313624,0,0,219916.5,5598.5,0,0,False
2014-04-18 01:34:00,207721.0,2014-04-18 01:34:00,0.0,0.0,0.5,0.0,0.7482900136798906,0.0,0.677499686643507,0,0,219916.5,12195.5,0,0,False
2014-04-18 01:39:00,222627.0,2014-04-18 01:39:00,0.0,0.0,0.5,0.0,0.7346101231190151,0.0,0.665137889323326,0,0,219937.5,2689.5,0,0,False
2014-04-18 01:44:00,203032.0,2014-04-18 01:44:00,0.0,0.0,0.5,0.0,0.7482900136798906,0.0,0.6812565356222378,0,0,219937.5,16905.5,0,0,False
2014-04-18 01:49:00,204642.0,2014-04-18 01:49:00,0.0,0.0,0.5,0.0,0.7496580027359782,0.0,0.6798967505503383,0,0,219937.5,15295.5,0,0,False
2014-04-18 01:54:00,212050.0,2014-04-18 01:54:00,0.0,0.0,0.5,0.0,0.7496580027359782,0.0,0.6737694976813184,0,0,219937.5,7887.5,0,0,False
2014-04-18 01:59:00,240550.0,2014-04-18 01:59:00,0.0,0.0,0.5,0.0,0.7482900136798906,0.0,0.6498963624617629,0,0,219916.5,20633.5,0,0,False
2014-04-18 02:04:00,224690.0,2014-04-18 02:04:00,0.0,0.0,0.5,0.0,0.7496580027359782,0.0,0.6632061621300723,0,0,219937.5,4752.5,0,0,False
2014-04-18 02:09:00,219912.0,2014-04-18 02:09:00,0.0,0.0,0.5,0.0,0.746922024623803,0.0,0.667149450484054,0,0,219916.5,4.5,0,0,False
2014-04-18 02:14:00,221062.0,2014-04-18 02:14:00,0.0,0.0,0.5,0.0,0.7428180574555403,0.0,0.6661524584167546,0,0,219916.5,1145.5,0,0,False
2014-04-18 02:19:00,208472.0,2014-04-18 02:19:00,0.0,0.0,0.5,0.0,0.5745554035567716,0.0,0.6765317661355102,0,0,219916.5,11444.5,0,0,False
2014-04-18 02:24:00,225067.0,2014-04-18 02:24:00,0.0,0.0,0.5,0.0,0.573187414500684,0.0,0.6627250399485061,0,0,219916.5,5150.5,0,0,False
2014-04-18 02:29:00,197410.0,2014-04-18 02:29:00,0.0,0.0,0.5,0.0,0.5718194254445964,0.0,0.6854994234150115,0,0,219916.5,22506.5,0,0,False
2014-04-18 02:34:00,226207.0,2014-04-18 02:34:00,0.0,0.0,0.5,0.0,0.5690834473324213,0.0,0.6616815970636214,0,0,219916.5,6290.5,0,0,False
2014-04-18 02:39:00,204026.0,2014-04-18 02:39:00,0.0,0.0,0.5,0.0,0.5677154582763337,0.0,0.6800211972220072,0,0,219916.5,15890.5,0,0,False
2014-04-18 02:44:00,203767.0,2014-04-18 02:44:00,0.0,0.0,0.5,0.0,0.5663474692202463,0.0,0.6801896841328909,0,0,219878.5,16111.5,0,0,False
2014-04-18 02:49:00,219954.0,2014-04-18 02:49:00,0.0,0.0,0.5,0.0,0.5663474692202463,0.0,0.6667723227751738,0,0,219878.5,75.5,0,0,False
2014-04-18 02:54:00,217596.0,2014-04-18 02:54:00,0.0,0.0,0.5,0.0,0.5636114911080712,0.0,0.6686949236613305,0,0,219878.5,2282.5,0,0,False
2014-04-18 02:59:00,205753.0,2014-04-18 02:59:00,0.0,0.0,0.5,0.0,0.5677154582763337,0.0,0.6784419478963701,0,0,219842.5,14089.5,0,0,False
2014-04-18 03:04:00,216204.0,2014-04-18 03:04:00,0.0,0.0,0.5,0.0,0.5677154582763337,0.0,0.6697660954165531,0,0,219842.5,3638.5,0,0,False
2014-04-18 03:09:00,227160.0,2014-04-18 03:09:00,0.0,0.0,0.5,0.0,0.5636114911080712,0.0,0.6605756465717332,0,0,219842.5,7317.5,0,0,False
2014-04-18 03:14:00,225389.0,2014-04-18 03:14:00,0.0,0.0,0.5,0.0,0.5663474692202463,0.0,0.6620236749417374,0,0,219842.5,5546.5,0,0,False
2014-04-18 03:19:00,212031.0,2014-04-18 03:19:00,0.0,0.0,0.5,0.0,0.5649794801641587,0.0,0.6731133743443307,0,0,219842.5,7811.5,0,0,False
2014-04-18 03:24:00,204370.0,2014-04-18 03:24:00,0.0,0.0,0.5,0.0,0.5704514363885089,0.0,0.6793873708754887,0,0,219842.5,15472.5,0,0,False
2014-04-18 03:29:00,205539.0,2014-04-18 03:29:00,0.0,0.0,0.5,0.0,0.5690834473324213,0.0,0.6783834396292254,0,0,219842.5,14303.5,0,0,False
2014-04-18 03:34:00,216450.0,2014-04-18 03:34:00,0.0,0.0,0.5,0.0,0.5677154582763337,0.0,0.6693156024804892,0,0,219842.5,3392.5,0,0,False
2014-04-18 03:39:00,210008.0,2014-04-18 03:39:00,0.0,0.0,0.5,0.0,0.5649794801641587,0.0,0.6746171433193623,0,0,219842.5,9834.5,0,0,False
2014-04-18 03:44:00,219252.0,2014-04-18 03:44:00,0.0,0.0,0.5,0.0,0.5649794801641587,0.0,0.6668973039277043,0,0,219842.5,590.5,0,0,False
2014-04-18 03:49:00,209681.0,2014-04-18 03:49:00,0.0,0.0,0.5,0.0,0.5567715458276333,0.0,0.6748076856563306,0,0,219842.5,10161.5,0,0,False
2014-04-18 03:54:00,216769.0,2014-04-18 03:54:00,0.0,0.0,0.5,0.0,0.5499316005471956,0.0,0.6688843565215681,0,0,219842.5,3073.5,0,0,False
2014-04-18 03:59:00,215123.0,2014-04-18 03:59:00,0.0,0.0,0.5,0.0,0.5485636114911081,0.0,0.670214099351826,0,0,219839.5,4716.5,0,0,False
2014-04-18 04:04:00,207001.0,2014-04-18 04:04:00,0.0,0.0,0.5,0.0,0.5540355677154583,0.0,0.6769010037868723,0,0,219839.5,12838.5,0,0,False
2014-04-18 04:09:00,237230.0,2014-04-18 04:09:00,0.0,0.0,0.5,0.0,0.5540355677154583,0.0,0.6515388786468835,0,0,219814.0,17416.0,0,0,False
2014-04-18 04:14:00,215196.0,2014-04-18 04:14:00,0.0,0.0,0.5,0.0,0.5526675786593708,0.0,0.6700376842146828,0,0,219814.0,4618.0,0,0,False
2014-04-18 04:19:00,214726.0,2014-04-18 04:19:00,0.0,0.0,0.5,0.0,0.560875512995896,0.0,0.6703883834663978,0,0,219814.0,5088.0,0,0,False
2014-04-18 04:24:00,219845.0,2014-04-18 04:24:00,0.0,0.0,0.5,0.0,0.5595075239398085,0.0,0.6660771322233603,0,0,219814.0,31.0,0,0,False
2014-04-18 04:29:00,212364.0,2014-04-18 04:29:00,0.0,0.0,0.5,0.0,0.5526675786593708,0.0,0.6722731760728301,0,0,219839.5,7475.5,0,0,False
2014-04-18 04:34:00,216294.0,2014-04-18 04:34:00,0.0,0.0,0.5,0.0,0.5444596443228454,0.0,0.6689617003538386,0,0,219839.5,3545.5,0,0,False
2014-04-18 04:39:00,222563.0,2014-04-18 04:39:00,0.0,0.0,0.5,0.0,0.5376196990424077,0.0,0.6636768707941927,0,0,219814.0,2749.0,0,0,False
2014-04-18 04:44:00,210506.0,2014-04-18 04:44:00,0.0,0.0,0.5,0.0,0.5348837209302325,0.0,0.6736984826065588,0,0,219814.0,9308.0,0,0,False
2014-04-18 04:49:00,222016.0,2014-04-18 04:49:00,0.0,0.0,0.5,0.0,0.5348837209302325,0.0,0.664053881787198,0,0,219751.0,2265.0,0,0,False
2014-04-18 04:54:00,213626.0,2014-04-18 04:54:00,0.0,0.0,0.5,0.0,0.53077975376197,0.0,0.6710279277354205,0,0,219670.5,6044.5,0,0,False
2014-04-18 04:59:00,230761.0,2014-04-18 04:59:00,0.0,0.0,0.5,0.0,0.533515731874145,0.0,0.6566009567054552,0,0,219670.5,11090.5,0,0,False
2014-04-18 05:04:00,220674.0,2014-04-18 05:04:00,0.0,0.0,0.5,0.0,0.5348837209302325,0.0,0.6650643852125052,0,0,219473.5,1200.5,0,0,False
2014-04-18 05:09:00,245797.0,2014-04-18 05:09:00,0.0,0.0,0.5,0.0,0.5362517099863201,0.0,0.6437035358141775,0,0,219306.5,26490.5,0,0,False
2014-04-18 05:14:00,217810.0,2014-04-18 05:14:00,0.0,0.0,0.5,0.0,0.5348837209302325,0.0,0.6673964900408851,0,0,219274.0,1464.0,0,0,False
2014-04-18 05:19:00,221610.0,2014-04-18 05:19:00,0.0,0.0,0.5,0.0,0.5567715458276333,0.0,0.6641713980190515,0,0,219253.0,2357.0,0,0,False
2014-04-18 05:24:00,211655.0,2014-04-18 05:24:00,0.0,0.0,0.5,0.0,0.5321477428180574,0.0,0.6724545612658759,0,0,219148.0,7493.0,0,0,False
2014-04-18 05:29:00,213393.0,2014-04-18 05:29:00,0.0,0.0,0.5,0.0,0.5512995896032832,0.0,0.670966535386583,0,0,218989.0,5596.0,0,0,False
2014-04-18 05:34:00,228476.0,2014-04-18 05:34:00,0.0,0.0,0.5,0.0,0.5198358413132695,0.0,0.6582586295178654,0,0,218989.0,9487.0,0,0,False
2014-04-18 05:39:00,217676.0,2014-04-18 05:39:00,0.0,0.0,0.5,0.0,0.5198358413132695,0.0,0.6673132716128075,0,0,218898.5,1222.5,0,0,False
2014-04-18 05:44:00,219713.0,2014-04-18 05:44:00,0.0,0.0,0.5,0.0,0.518467852257182,0.0,0.6655660978623286,0,0,218797.0,916.0,0,0,False
2014-04-18 05:49:00,208911.0,2014-04-18 05:49:00,0.0,0.0,0.5,0.0,0.5198358413132695,0.0,0.674545700579351,0,0,218696.0,9785.0,0,0,False
