timestep,orig_value,dt_object,score_AnDePeDPro_ec2_cpu_utilization,score_bayesChangePt_ec2_cpu_utilization,score_contextOSE_ec2_cpu_utilization,score_earthgeckoSkyline_ec2_cpu_utilization,score_knncad_ec2_cpu_utilization,score_relativeEntropy_ec2_cpu_utilization,score_windowedGaussian_ec2_cpu_utilization,expected_pattern,pattern_deviation,is_final_anomaly
2014-02-20 14:55:00,1.966,2014-02-20 14:55:00,0.0,0.0,0.3461175730902232,0.0,0.4856361149110807,1.0,0.6221570992888011,1.8,0.16599999999999993,0
2014-02-20 15:00:00,2.1,2014-02-20 15:00:00,0.0,0.0,0.342918323646375,0.0,0.5567715458276333,1.0,0.8586293799092375,1.8,0.30000000000000004,0
2014-02-20 15:05:00,1.966,2014-02-20 15:05:00,0.0,0.0,0.4043177097529111,0.0,0.5198358413132695,1.0,0.6218791278059187,1.8,0.16599999999999993,0
2014-02-20 15:10:00,2.032,2014-02-20 15:10:00,0.0,0.0,0.3025954198473282,0.0,0.5403556771545828,1.0,0.7537293855951712,1.8,0.23199999999999998,0
2014-02-20 15:15:00,1.79,2014-02-20 15:15:00,0.0,0.0,0.3434115523465704,0.0,0.5636114911080712,1.0,0.755755609153929,1.8,0.010000000000000009,0
2014-02-20 15:20:00,1.7380000000000002,2014-02-20 15:20:00,0.0,0.0,0.3202199661590524,0.0,0.6839945280437757,1.0,0.8385981424980495,1.8,0.06199999999999983,0
2014-02-20 15:25:00,1.826,2014-02-20 15:25:00,0.0,0.0,0.3408059023836549,0.0,0.7004103967168263,1.0,0.6867745030053186,1.8,0.026000000000000023,0
2014-02-20 15:30:00,1.798,2014-02-20 15:30:00,0.0,0.0,0.3374224478285392,0.0,0.707250341997264,1.0,0.7409036099866576,1.8,0.0020000000000000018,0
2014-02-20 15:35:00,1.7380000000000002,2014-02-20 15:35:00,0.0,0.6428571428571428,0.3202199661590524,0.0,0.6689466484268126,1.0,0.8383947621045164,1.8,0.06199999999999983,0
2014-02-20 15:40:00,2.0,2014-02-20 15:40:00,0.0,0.0,0.338327166204132,0.0,0.6538987688098495,1.0,0.6936200948416811,1.8,0.19999999999999996,0
2014-02-20 15:45:00,1.8,2014-02-20 15:45:00,0.0,0.5625,0.3434586466165413,0.0,0.6060191518467852,1.0,0.7370683847544093,1.8,0.0,0
2014-02-20 15:50:00,1.734,2014-02-20 15:50:00,0.0,0.0,0.3202310510002817,0.0,0.533515731874145,1.0,0.8438573286528616,1.8,0.06600000000000006,0
2014-02-20 15:55:00,1.892,2014-02-20 15:55:00,0.0,0.0,0.3323421127159445,0.0,0.5471956224350205,1.0,0.5433495237259951,1.8,0.09199999999999986,0
2014-02-20 16:00:00,1.706,2014-02-20 16:00:00,0.0,0.0,0.3397865853658536,0.0,0.652530779753762,1.0,0.8789570474369556,1.8,0.09400000000000008,0
2014-02-20 16:05:00,1.798,2014-02-20 16:05:00,0.0,0.0,0.340696686491079,0.0,0.6593707250341997,1.0,0.7403041147171034,1.8,0.0020000000000000018,0
2014-02-20 16:10:00,1.966,2014-02-20 16:10:00,0.0,0.0,0.3533389687235841,0.0,0.6757865937072504,1.0,0.6233570923228158,1.8,0.16599999999999993,0
2014-02-20 16:15:00,1.766,2014-02-20 16:15:00,0.0,0.0,0.3443223443223443,0.0,0.6949384404924761,1.0,0.7958686433753617,1.8,0.03400000000000003,0
2014-02-20 16:20:00,1.734,2014-02-20 16:20:00,0.0,0.0,0.3202310510002817,0.0,0.6771545827633378,1.0,0.8435510431549821,1.8,0.06600000000000006,0
2014-02-20 16:25:00,1.768,2014-02-20 16:25:00,0.0,0.0,0.340696686491079,0.0,0.6238030095759234,1.0,0.7923389765874946,1.8,0.03200000000000003,0
2014-02-20 16:30:00,1.732,2014-02-20 16:30:00,0.0,0.0,0.3202310510002817,0.0,0.6374829001367989,1.0,0.8460466490509959,1.8,0.06800000000000006,0
2014-02-20 16:35:00,1.834,2014-02-20 16:35:00,0.0,0.0,0.340696686491079,0.0,0.2845417236662106,1.0,0.6689216881309188,1.8,0.03400000000000003,0
2014-02-20 16:40:00,1.928,2014-02-20 16:40:00,0.0,0.0,0.3533389687235841,0.0,0.1573187414500684,1.0,0.5397380580185609,1.8,0.1279999999999999,0
2014-02-20 16:45:00,1.8,2014-02-20 16:45:00,0.0,0.0,0.3443223443223443,0.0,0.1573187414500684,1.0,0.736012467376485,1.8,0.0,0
2014-02-20 16:50:00,1.694,2014-02-20 16:50:00,0.0,0.0,0.3202310510002817,0.0,0.1723666210670314,1.0,0.8918048789112711,1.8,0.1060000000000001,0
2014-02-20 16:55:00,1.86,2014-02-20 16:55:00,0.0,0.0,0.3323421127159445,0.0,0.188782489740082,1.0,0.6131198264023108,1.8,0.06000000000000005,0
2014-02-20 17:00:00,1.7,2014-02-20 17:00:00,0.0,0.0,0.3397865853658536,0.0,0.1942544459644322,1.0,0.8851604212690183,1.8,0.10000000000000009,0
2014-02-20 17:05:00,1.864,2014-02-20 17:05:00,0.0,0.0,0.3323421127159445,0.0,0.2120383036935704,1.0,0.6040367580947166,1.8,0.06400000000000006,0
2014-02-20 17:10:00,1.936,2014-02-20 17:10:00,0.0,0.0,0.3446646341463414,0.0,0.1627906976744186,1.0,0.5586486703554683,1.8,0.1359999999999999,0
2014-02-20 17:15:00,1.806,2014-02-20 17:15:00,0.0,0.0,0.3443223443223443,0.0,0.1600547195622435,1.0,0.7241726824699546,1.8,0.006000000000000005,0
2014-02-20 17:20:00,1.766,2014-02-20 17:20:00,0.0,0.0,0.3374189912651451,0.0,0.1764705882352941,1.0,0.7949292013811045,1.8,0.03400000000000003,0
2014-02-20 17:25:00,1.8,2014-02-20 17:25:00,0.0,0.0,0.3374189912651451,0.0,0.1969904240766073,1.0,0.73530341132209,1.8,0.0,0
2014-02-20 17:30:00,1.79,2014-02-20 17:30:00,0.0,0.0,0.3374189912651451,0.0,0.1258549931600547,1.0,0.7535950544835803,1.8,0.010000000000000009,0
2014-02-20 17:35:00,1.7,2014-02-20 17:35:00,0.0,0.0,0.3202310510002817,0.0,0.2229822161422708,1.0,0.8849502146264728,1.8,0.10000000000000009,0
2014-02-20 17:40:00,1.942,2014-02-20 17:40:00,0.0,0.0,0.3443783630699518,0.0,0.2229822161422708,1.0,0.5730322170536337,1.8,0.1419999999999999,0
2014-02-20 17:45:00,1.832,2014-02-20 17:45:00,0.0,0.0,0.3443223443223443,0.0,0.2448700410396717,1.0,0.6718157085260434,1.8,0.03200000000000003,0
2014-02-20 17:50:00,1.766,2014-02-20 17:50:00,0.0,0.0,0.3374189912651451,0.0,0.2393980848153215,1.0,0.7945338354014236,1.8,0.03400000000000003,0
2014-02-20 17:55:00,1.758,2014-02-20 17:55:00,0.0,0.0,0.3202310510002817,0.0,0.2544459644322845,1.0,0.8071996181530631,1.8,0.04200000000000004,0
2014-02-20 18:00:00,1.806,2014-02-20 18:00:00,0.0,0.0,0.340696686491079,0.0,0.2599179206566347,1.0,0.7232835070249597,1.8,0.006000000000000005,0
2014-02-20 18:05:00,1.766,2014-02-20 18:05:00,0.0,0.0,0.3374189912651451,0.0,0.2612859097127223,1.0,0.7942474064945116,1.8,0.03400000000000003,0
2014-02-20 18:10:00,1.93,2014-02-20 18:10:00,0.0,0.0,0.3533389687235841,0.0,0.2571819425444596,1.0,0.5467727181829394,1.8,0.1299999999999999,0
2014-02-20 18:15:00,1.7919999999999998,2014-02-20 18:15:00,0.0,0.0,0.3443223443223443,0.0,0.2503419972640219,1.0,0.7493185394623696,1.8,0.00800000000000023,0
2014-02-20 18:20:00,1.804,2014-02-20 18:20:00,0.0,0.0,0.3374189912651451,0.0,0.2380300957592339,1.0,0.7268722505592412,1.8,0.0040000000000000036,0
2014-02-20 18:25:00,1.794,2014-02-20 18:25:00,0.0,0.0,0.3374189912651451,0.0,0.1956224350205198,1.0,0.7455019251218441,1.8,0.006000000000000005,0
2014-02-20 18:30:00,1.8,2014-02-20 18:30:00,0.0,0.0,0.3374189912651451,0.0,0.1723666210670314,1.0,0.786734636463832,1.8,0.0,0
2014-02-20 18:35:00,1.774,2014-02-20 18:35:00,0.0,0.0,0.3202310510002817,0.0,0.1504787961696306,1.0,0.8286434838414839,1.8,0.026000000000000023,0
2014-02-20 18:40:00,2.0,2014-02-20 18:40:00,0.0,0.0,0.3443783630699518,0.0,0.0341997264021887,1.0,0.6519902389319886,1.8,0.19999999999999996,0
2014-02-20 18:45:00,1.834,2014-02-20 18:45:00,0.0,0.0,0.3443223443223443,0.0,0.042407660738714,1.0,0.723470571432856,1.8,0.03400000000000003,0
2014-02-20 18:50:00,1.832,2014-02-20 18:50:00,0.0,0.0,0.3374189912651451,0.0,0.0341997264021887,1.0,0.7273480836136332,1.8,0.03200000000000003,0
2014-02-20 18:55:00,1.794,2014-02-20 18:55:00,0.0,0.0,0.3374189912651451,0.0,0.0629274965800273,1.0,0.7966905790108412,1.8,0.006000000000000005,0
2014-02-20 19:00:00,1.806,2014-02-20 19:00:00,0.0,0.0,0.3374189912651451,0.0,0.0396716826265389,1.0,0.7758698535426786,1.8,0.006000000000000005,0
2014-02-20 19:05:00,1.8,2014-02-20 19:05:00,0.0,0.0,0.3374189912651451,0.0,0.0451436388508891,1.0,0.7862745537184175,1.8,0.0,0
2014-02-20 19:10:00,1.996,2014-02-20 19:10:00,0.0,0.0,0.3533389687235841,0.0,0.0259917920656634,1.0,0.6439820926971531,1.8,0.19599999999999995,0
2014-02-20 19:15:00,1.8,2014-02-20 19:15:00,0.0,0.0,0.3443223443223443,0.0,0.0259917920656634,1.0,0.7862851565423924,1.8,0.0,0
2014-02-20 19:20:00,1.832,2014-02-20 19:20:00,0.0,0.0,0.3374189912651451,0.0,0.0109439124487004,1.0,0.7268797248473909,1.8,0.03200000000000003,0
2014-02-20 19:25:00,1.8,2014-02-20 19:25:00,0.0,0.0,0.3374189912651451,0.0,0.0095759233926128,1.0,0.7861224848199966,1.8,0.0,0
2014-02-20 19:30:00,1.894,2014-02-20 19:30:00,0.0,0.0,0.328684136376444,0.0,0.0848153214774281,1.0,0.5928520578522949,1.8,0.09399999999999986,0
2014-02-20 19:35:00,1.806,2014-02-20 19:35:00,0.0,0.0,0.3440548780487805,0.0,0.0779753761969904,1.0,0.7755178934126201,1.8,0.006000000000000005,0
2014-02-20 19:40:00,2.066,2014-02-20 19:40:00,0.0,0.0,0.2933220625528318,0.0,0.0875512995896032,1.0,0.7842435586582597,1.8,0.2659999999999998,0
2014-02-20 19:45:00,1.8,2014-02-20 19:45:00,0.0,0.0,0.3434586466165413,0.0,0.0807113543091655,1.0,0.7860968818044269,1.8,0.0,0
2014-02-20 19:50:00,1.832,2014-02-20 19:50:00,0.0,0.0,0.3533389687235841,0.0,0.1709986320109439,1.0,0.618736492685144,1.8,0.03200000000000003,0
2014-02-20 19:55:00,1.86,2014-02-20 19:55:00,0.0,0.0,0.3025030525030525,0.0,0.3748290013679891,1.0,0.7345837294963702,1.8,0.06000000000000005,0
2014-02-20 20:00:00,1.806,2014-02-20 20:00:00,0.0,0.0,0.3374436090225564,0.0,0.3748290013679891,1.0,0.5000995215140638,1.8,0.006000000000000005,0
2014-02-20 20:05:00,1.8,2014-02-20 20:05:00,0.0,0.0,0.3303353658536585,0.0,0.3734610123119015,1.0,0.5276454971723772,1.8,0.0,0
2014-02-20 20:10:00,2.0340000000000003,2014-02-20 20:10:00,0.0,0.8813559322033898,0.4218952215032354,0.0,0.6142270861833106,1.0,0.9959262408004588,1.8,0.2340000000000002,0
2014-02-20 20:15:00,1.79,2014-02-20 20:15:00,0.0,0.0,0.3716763991304718,0.0,0.615595075239398,1.0,0.5739853942417293,1.8,0.010000000000000009,0
2014-02-20 20:20:00,1.906,2014-02-20 20:20:00,0.0,0.0,0.3848399729228744,0.0,0.7031463748290013,1.0,0.8764974983007997,1.8,0.10599999999999987,0
2014-02-20 20:25:00,1.832,2014-02-20 20:25:00,0.0,0.0,0.3874176392645163,0.0,0.6908344733242134,1.0,0.6177283732014517,1.8,0.03200000000000003,0
2014-02-20 20:30:00,1.894,2014-02-20 20:30:00,0.0,0.0,0.3425136944613511,0.0,0.7250341997264022,1.0,0.845651075973347,1.8,0.09399999999999986,0
2014-02-20 20:35:00,1.804,2014-02-20 20:35:00,0.0,0.0,0.3413855573575051,0.0,0.7099863201094391,1.0,0.5102247313732888,1.8,0.0040000000000000036,0
2014-02-20 20:40:00,2.0,2014-02-20 20:40:00,0.0,0.0,0.3596305269533616,0.0,0.7250341997264022,1.0,0.9876627292632736,1.8,0.19999999999999996,0
2014-02-20 20:45:00,1.766,2014-02-20 20:45:00,0.0,0.0,0.5001908639776053,0.0,0.6880984952120383,1.0,0.6796979709261606,1.8,0.03400000000000003,0
2014-02-20 20:50:00,1.828,2014-02-20 20:50:00,0.0,0.0,0.3579956584659913,0.0,0.7099863201094391,1.0,0.5992379867603236,1.8,0.028000000000000025,0
2014-02-20 20:55:00,1.74,2014-02-20 20:55:00,0.0,0.0,0.3439949827532141,0.0,0.746922024623803,1.0,0.7788046451496816,1.8,0.06000000000000005,0
2014-02-20 21:00:00,1.766,2014-02-20 21:00:00,0.0,0.0,0.3370723499719573,0.0,0.7674418604651163,1.0,0.6796015574690046,1.8,0.03400000000000003,0
2014-02-20 21:05:00,1.892,2014-02-20 21:05:00,0.0,0.0,0.3449242849130678,0.0,0.8426812585499316,1.0,0.8398254546569438,1.8,0.09199999999999986,0
2014-02-20 21:10:00,1.872,2014-02-20 21:10:00,0.0,0.0,0.3163562544105898,0.0,0.8385772913816689,1.0,0.7767972063269193,1.8,0.07200000000000006,0
2014-02-20 21:15:00,1.826,2014-02-20 21:15:00,0.0,0.0,0.3498212157330155,0.0,0.8303693570451436,1.0,0.5901564334985052,1.8,0.026000000000000023,0
2014-02-20 21:20:00,1.74,2014-02-20 21:20:00,0.0,0.0,0.3444241871771498,0.0,0.8426812585499316,1.0,0.7790896651618501,1.8,0.06000000000000005,0
2014-02-20 21:25:00,1.766,2014-02-20 21:25:00,0.0,0.0,0.3371636771300448,0.0,0.8454172366621067,1.0,0.7531084788324549,1.8,0.03400000000000003,0
2014-02-20 21:30:00,1.7619999999999998,2014-02-20 21:30:00,0.0,0.0,0.3371636771300448,0.0,0.8221614227086184,1.0,0.7680769664504967,1.8,0.038000000000000256,0
2014-02-20 21:35:00,1.9,2014-02-20 21:35:00,0.0,0.0,0.3447309417040358,0.0,0.8290013679890561,1.0,0.8267231885474519,1.8,0.09999999999999987,0
2014-02-20 21:40:00,1.906,2014-02-20 21:40:00,0.0,0.0,0.3937132350657498,0.0,0.8180574555403557,1.0,0.8446059327608156,1.8,0.10599999999999987,0
2014-02-20 21:45:00,1.8,2014-02-20 21:45:00,0.0,0.0,0.3319515306122449,0.0,0.811217510259918,1.0,0.6073733278679201,1.8,0.0,0
2014-02-20 21:50:00,1.8,2014-02-20 21:50:00,0.0,0.0,0.3312707515846664,0.0,0.8084815321477428,1.0,0.6073423443600452,1.8,0.0,0
2014-02-20 21:55:00,1.798,2014-02-20 21:55:00,0.0,0.0,0.3312707515846664,0.0,0.771545827633379,1.0,0.6166083750955815,1.8,0.0020000000000000018,0
2014-02-20 22:00:00,1.734,2014-02-20 22:00:00,0.0,0.0,0.3401750679142771,0.0,0.7455540355677155,1.0,0.858415559384742,1.8,0.06600000000000006,0
2014-02-20 22:05:00,1.8,2014-02-20 22:05:00,0.0,0.0,0.3330534564791492,0.0,0.6689466484268126,1.0,0.6070437514813471,1.8,0.0,0
2014-02-20 22:10:00,2.0,2014-02-20 22:10:00,0.0,0.0,0.3940537277392091,0.0,0.7647058823529411,1.0,0.9844683473960956,1.8,0.19999999999999996,0
2014-02-20 22:15:00,1.766,2014-02-20 22:15:00,0.0,0.0,0.3424937185929648,0.0,0.707250341997264,1.0,0.753254632977924,1.8,0.03400000000000003,0
2014-02-20 22:20:00,1.7,2014-02-20 22:20:00,0.0,0.0,0.5535859387091782,0.0,0.7647058823529411,1.0,0.9312257024624456,1.8,0.10000000000000009,0
2014-02-20 22:25:00,1.826,2014-02-20 22:25:00,0.0,0.0,0.4381804912686724,0.0,0.746922024623803,1.0,0.5175587452532342,1.8,0.026000000000000023,0
2014-02-20 22:30:00,1.7719999999999998,2014-02-20 22:30:00,0.0,0.0,0.3449682683590208,0.0,0.7277701778385773,1.0,0.7293653048088657,1.8,0.028000000000000247,0
2014-02-20 22:35:00,1.866,2014-02-20 22:35:00,0.0,0.0,0.2952157079646018,0.0,0.7387140902872777,1.0,0.7017913277891676,1.8,0.06600000000000006,0
2014-02-20 22:40:00,1.99,2014-02-20 22:40:00,0.0,0.0,0.4420802507423688,0.0,0.7414500683994528,1.0,0.979013918030428,1.8,0.18999999999999995,0
2014-02-20 22:45:00,1.7719999999999998,2014-02-20 22:45:00,0.0,0.0,0.342834890965732,0.0,0.7154582763337893,1.0,0.729619945850551,1.8,0.028000000000000247,0
2014-02-20 22:50:00,1.826,2014-02-20 22:50:00,0.0,0.0,0.3558990760483298,0.0,0.7264021887824897,1.0,0.5172562232035882,1.8,0.026000000000000023,0
2014-02-20 22:55:00,1.7,2014-02-20 22:55:00,0.0,0.0,0.4471635246184655,0.0,0.813953488372093,1.0,0.9312015410760696,1.8,0.10000000000000009,0
2014-02-20 23:00:00,1.866,2014-02-20 23:00:00,0.0,0.0,0.3460977062853738,0.0,0.8344733242134063,1.0,0.7015942374201765,1.8,0.06600000000000006,0
2014-02-20 23:05:00,1.766,2014-02-20 23:05:00,0.0,0.0,0.3423929098966026,0.0,0.8467852257181943,1.0,0.7529418844710704,1.8,0.03400000000000003,0
2014-02-20 23:10:00,1.972,2014-02-20 23:10:00,0.0,0.0,0.4582326719024259,0.0,0.8385772913816689,1.0,0.965221247509271,1.8,0.17199999999999993,0
2014-02-20 23:15:00,1.834,2014-02-20 23:15:00,0.0,0.0,0.3368959107806691,0.0,0.8331053351573188,1.0,0.55570791589053,1.8,0.03400000000000003,0
2014-02-20 23:20:00,1.868,2014-02-20 23:20:00,0.0,0.0,0.3082227426489721,0.0,0.8454172366621067,1.0,0.7096107248792106,1.8,0.06800000000000006,0
2014-02-20 23:25:00,1.924,2014-02-20 23:25:00,0.0,0.0,0.3445440911086183,0.0,0.8618331053351573,1.0,0.8908540293435786,1.8,0.12399999999999989,0
2014-02-20 23:30:00,1.794,2014-02-20 23:30:00,0.0,0.0,0.332439255285579,0.0,0.8714090287277702,1.0,0.635276704852091,1.8,0.006000000000000005,0
2014-02-20 23:35:00,1.7380000000000002,2014-02-20 23:35:00,0.0,0.0,0.3405949519230769,0.0,0.908344733242134,1.0,0.8472842343293507,1.8,0.06199999999999983,0
2014-02-20 23:40:00,2.056,2014-02-20 23:40:00,0.0,0.0,0.6063537800932534,0.0,0.908344733242134,1.0,0.9976869273494924,1.8,0.256,0
2014-02-20 23:45:00,1.804,2014-02-20 23:45:00,0.0,0.0,0.3289938926390228,0.0,0.8891928864569083,1.0,0.5890256164192547,1.8,0.0040000000000000036,0
2014-02-20 23:50:00,1.8,2014-02-20 23:50:00,0.0,0.0,0.3383739198743126,0.0,0.8837209302325582,1.0,0.6077277357159545,1.8,0.0,0
2014-02-20 23:55:00,1.822,2014-02-20 23:55:00,0.0,0.0,0.3299938347718866,0.0,0.8454172366621067,1.0,0.50275600565133,1.8,0.02200000000000002,0
2014-02-21 00:00:00,1.84,2014-02-21 00:00:00,0.0,0.0,0.3446674655482324,0.0,0.8467852257181943,1.0,0.5836060559526439,1.8,0.040000000000000036,0
2014-02-21 00:05:00,1.8,2014-02-21 00:05:00,0.0,0.0,0.3323282328232823,0.0,0.8426812585499316,1.0,0.6077954237542058,1.8,0.0,0
2014-02-21 00:10:00,2.062,2014-02-21 00:10:00,0.0,0.0,0.4058277595040412,0.0,0.8358413132694938,1.0,0.9981444296201134,1.8,0.2619999999999998,0
2014-02-21 00:15:00,1.86,2014-02-21 00:15:00,0.0,0.0,0.3510125361620058,0.0,0.8372093023255814,1.0,0.6740678581885998,1.8,0.06000000000000005,0
2014-02-21 00:20:00,1.806,2014-02-21 00:20:00,0.0,0.0,0.3380692876605683,0.0,0.8372093023255814,1.0,0.5801347897057073,1.8,0.006000000000000005,0
2014-02-21 00:25:00,1.8,2014-02-21 00:25:00,0.0,0.0,0.3302032019704433,0.0,0.8372093023255814,1.0,0.6082593575282681,1.8,0.0,0
2014-02-21 00:30:00,1.866,2014-02-21 00:30:00,0.0,0.0,0.3174131752611305,0.0,0.7920656634746922,1.0,0.6999083991907337,1.8,0.06600000000000006,0
2014-02-21 00:35:00,1.858,2014-02-21 00:35:00,0.0,0.0,0.3494860499265785,0.0,0.813953488372093,1.0,0.6653496783987857,1.8,0.05800000000000005,0
2014-02-21 00:40:00,2.032,2014-02-21 00:40:00,0.0,0.0,0.3713511009374319,0.0,0.8043775649794802,1.0,0.994359780599951,1.8,0.23199999999999998,0
2014-02-21 00:45:00,1.774,2014-02-21 00:45:00,0.0,0.0,0.340435041716329,0.0,0.813953488372093,1.0,0.7226280127365602,1.8,0.026000000000000023,0
2014-02-21 00:50:00,1.8,2014-02-21 00:50:00,0.0,0.0,0.3379140239605356,0.0,0.8125854993160054,1.0,0.608737060742649,1.8,0.0,0
2014-02-21 00:55:00,1.856,2014-02-21 00:55:00,0.0,0.0,0.3379999999999999,0.0,0.7852257181942545,1.0,0.6559510251664871,1.8,0.05600000000000005,0
2014-02-21 01:00:00,1.962,2014-02-21 01:00:00,0.0,0.0,0.3773217495506291,0.0,0.7606019151846786,1.0,0.9538896142328416,1.8,0.16199999999999992,0
2014-02-21 01:05:00,1.7380000000000002,2014-02-21 01:05:00,0.0,0.0,0.3375515008828723,0.0,0.7852257181942545,1.0,0.8477335646082789,1.8,0.06199999999999983,0
2014-02-21 01:10:00,1.964,2014-02-21 01:10:00,0.0,0.0,0.4923638377126749,0.0,0.7961696306429549,1.0,0.9560678996833676,1.8,0.16399999999999992,0
2014-02-21 01:15:00,1.834,2014-02-21 01:15:00,0.0,0.0,0.3766504931594018,0.0,0.7838577291381669,1.0,0.5531899701600868,1.8,0.03400000000000003,0
2014-02-21 01:20:00,1.7919999999999998,2014-02-21 01:20:00,0.0,0.0,0.3749187611703391,0.0,0.7824897400820794,1.0,0.6458280181298366,1.8,0.00800000000000023,0
2014-02-21 01:25:00,1.806,2014-02-21 01:25:00,0.0,0.0,0.3301164215686274,0.0,0.7811217510259918,1.0,0.5810853179944159,1.8,0.006000000000000005,0
2014-02-21 01:30:00,1.8,2014-02-21 01:30:00,0.0,0.0,0.3325892857142857,0.0,0.79890560875513,1.0,0.6091818963880984,1.8,0.0,0
2014-02-21 01:35:00,1.798,2014-02-21 01:35:00,0.0,0.0,0.3325892857142857,0.0,0.7879616963064295,1.0,0.6184088580281807,1.8,0.0020000000000000018,0
2014-02-21 01:40:00,1.992,2014-02-21 01:40:00,0.0,0.0,0.3922619047619047,0.0,0.7893296853625171,1.0,0.9796462922206336,1.8,0.19199999999999995,0
2014-02-21 01:45:00,1.7719999999999998,2014-02-21 01:45:00,0.0,0.0,0.3421701602959309,0.0,0.7633378932968536,1.0,0.7311946246442151,1.8,0.028000000000000247,0
2014-02-21 01:50:00,1.734,2014-02-21 01:50:00,0.0,0.0,0.3716335255273014,0.0,0.7359781121751026,1.0,0.858979815934167,1.8,0.06600000000000006,0
2014-02-21 01:55:00,1.798,2014-02-21 01:55:00,0.0,0.0,0.3351475221999427,0.0,0.7318741450068399,1.0,0.6183639184730981,1.8,0.0020000000000000018,0
2014-02-21 02:00:00,1.832,2014-02-21 02:00:00,0.0,0.0,0.3438429506246282,0.0,0.7305061559507524,1.0,0.5438573413892951,1.8,0.03200000000000003,0
2014-02-21 02:05:00,1.766,2014-02-21 02:05:00,0.0,0.0,0.3446268656716418,0.0,0.7305061559507524,1.0,0.7544005941070207,1.8,0.03400000000000003,0
2014-02-21 02:10:00,2.0,2014-02-21 02:10:00,0.0,0.0,0.4023692810457516,0.0,0.7168262653898769,1.0,0.9839602538231308,1.8,0.19999999999999996,0
2014-02-21 02:15:00,1.894,2014-02-21 02:15:00,0.0,0.0,0.2887280566676932,0.0,0.7852257181942545,1.0,0.8047687492405666,1.8,0.09399999999999986,0
2014-02-21 02:20:00,1.7719999999999998,2014-02-21 02:20:00,0.0,0.0,0.3872138981884372,0.0,0.7578659370725034,1.0,0.7312459644997891,1.8,0.028000000000000247,0
2014-02-21 02:25:00,1.832,2014-02-21 02:25:00,0.0,0.0,0.3492678725236865,0.0,0.7633378932968536,1.0,0.5434602019248331,1.8,0.03200000000000003,0
2014-02-21 02:30:00,1.798,2014-02-21 02:30:00,0.0,0.0,0.3278125932557445,0.0,0.7606019151846786,1.0,0.6187148408909107,1.8,0.0020000000000000018,0
2014-02-21 02:35:00,1.834,2014-02-21 02:35:00,0.0,0.0,0.3438335809806835,0.0,0.4801641586867305,1.0,0.5531046890253736,1.8,0.03400000000000003,0
2014-02-21 02:40:00,2.0,2014-02-21 02:40:00,0.0,0.0,0.4416049483193619,0.0,0.466484268125855,1.0,0.9839141120459896,1.8,0.19999999999999996,0
2014-02-21 02:45:00,1.892,2014-02-21 02:45:00,0.0,0.0,0.2890696960393,0.0,0.5102599179206566,1.0,0.7976911094995836,1.8,0.09199999999999986,0
2014-02-21 02:50:00,1.704,2014-02-21 02:50:00,0.0,0.0,0.5013065630170445,0.0,0.5581395348837209,1.0,0.9250675855111782,1.8,0.09600000000000009,0
2014-02-21 02:55:00,1.8,2014-02-21 02:55:00,0.0,0.0,0.4045068819207285,0.0,0.5430916552667578,1.0,0.6096717177735838,1.8,0.0,0
2014-02-21 03:00:00,1.894,2014-02-21 03:00:00,0.0,0.0,0.3087367178276269,0.0,0.6593707250341997,1.0,0.8045782222313129,1.8,0.09399999999999986,0
2014-02-21 03:05:00,1.906,2014-02-21 03:05:00,0.0,0.0,0.3530200852455188,0.0,0.7346101231190151,1.0,0.8420174374607697,1.8,0.10599999999999987,0
2014-02-21 03:10:00,1.998,2014-02-21 03:10:00,0.0,0.0,0.4204915502505871,0.0,0.7441860465116279,1.0,0.982768732650551,1.8,0.19799999999999995,0
2014-02-21 03:15:00,1.794,2014-02-21 03:15:00,0.0,0.0,0.3228466707391569,0.0,0.8221614227086184,1.0,0.6378574746933671,1.8,0.006000000000000005,0
2014-02-21 03:20:00,1.7719999999999998,2014-02-21 03:20:00,0.0,0.0,0.3461389961389961,0.0,0.7906976744186046,1.0,0.7318607747473198,1.8,0.028000000000000247,0
2014-02-21 03:25:00,2.4,2014-02-21 03:25:00,0.0,0.0,0.6405916305916306,0.0,1.0,0.0,0.9999899584062724,1.8,0.5999999999999999,1
2014-02-21 03:30:00,1.892,2014-02-21 03:30:00,0.0,0.0,0.3495236921799918,0.0,0.5,0.0,0.5279725977277452,1.8,0.09199999999999986,0
2014-02-21 03:35:00,1.74,2014-02-21 03:35:00,0.0,0.0,0.4521496294681779,0.0,0.5,0.0,0.8807131992126332,1.8,0.06000000000000005,0
2014-02-21 03:40:00,2.0,2014-02-21 03:40:00,0.0,0.0,0.5255068207654414,0.0,0.5,0.0,0.8309502500575245,1.8,0.19999999999999996,0
2014-02-21 03:45:00,1.766,2014-02-21 03:45:00,0.0,0.0,0.4012520836249347,0.0,0.5,0.0,0.8326695375186062,1.8,0.03400000000000003,0
2014-02-21 03:50:00,1.864,2014-02-21 03:50:00,0.0,0.0,0.3369507676019058,0.0,0.5,0.0,0.563257174089707,1.8,0.06400000000000006,0
2014-02-21 03:55:00,1.828,2014-02-21 03:55:00,0.0,0.0,0.3439518496770405,0.0,0.5,0.0,0.6754437763197048,1.8,0.028000000000000025,0
2014-02-21 04:00:00,1.7719999999999998,2014-02-21 04:00:00,0.0,0.0,0.3217240459033894,0.0,0.5,0.0,0.8199277549089656,1.8,0.028000000000000247,0
